1,3.5
2,1
3,7.5
4,11.5
5,1
6,11
7,3.5
8,0
9,7.5
10,2.5
11,1
12,3.5
13,2.5
14,9.5
15,2.5
16,2.5
17,6
18,4
19,13.5
20,11
21,0
22,3.5
23,6.5
24,1
25,2.5
26,4.5
27,2.5
28,8
29,9.5
30,4
31,4
32,10
33,2.5
34,1.5
35,3.5
36,0.5
37,5
38,9
39,2
40,4.5
41,1.5
42,13
43,5.5
44,13.5
45,1
46,10
47,1
48,0
49,3.5
50,6
51,10
52,7
53,12
54,1.5
55,4.5
56,3
57,2.5
58,3.5
59,2.5
60,2.5
61,2.5
62,4
63,9
64,4.5
65,1
66,4.5
67,0
68,2.5
69,1
70,10.5
71,0
72,3
73,10
74,0
75,11.5
76,8.5
77,3.5
78,6
79,3
80,6
81,1
82,0
83,1
84,3.5
85,2.5
86,0
87,13.5
88,11.5
89,3.5
90,7.5
91,6.5
92,10
93,7.5
94,1
95,5
96,0
97,5
98,1.5
99,2.5
100,7.5
101,0
102,2
103,8
104,3.5
105,5
106,8.5
107,0
108,7.5
109,3
110,2
111,6
112,3
113,7
114,2
115,13.5
116,9
117,1
118,2
119,5
120,4.5
121,2.5
122,6.5
123,7
124,5.5
125,4.5
126,8.5
127,1
128,0
129,5
130,0
131,0
132,3.5
133,2.5
134,2.5
135,2.5
136,0
137,4.5
138,5
139,1
140,4
141,8
142,9
143,9.5
144,12
145,7
146,4.5
147,2.5
148,6.5
149,4.5
150,11
151,1
152,6
153,4.5
154,2.5
155,2
156,8
157,7
158,0.5
159,2
160,0
161,5.5
162,3
163,6.5
164,2.5
165,6.5
166,12
167,0.5
168,0
169,1
170,2
171,2
172,1
173,0
174,4
175,5
176,4.5
177,6
178,0
179,11.5
180,10.5
181,3
182,5.5
183,3.5
184,4
185,6
186,2
187,2.5
188,12
189,4.5
190,9
191,3.5
192,12
193,3.5
194,3
195,8.5
196,1.5
197,0
198,8
199,10.5
200,12
201,2.5
202,1
203,0
204,8.5
205,2.5
206,8.5
207,10
208,2.5
209,0.5
210,1
211,6.5
212,1
213,13
214,2.5
215,6
216,6.5
217,9.5
218,13.5
219,9
220,4.5
221,5
222,8
223,2
224,12
225,2.5
226,0
227,2.5
228,1.5
229,1
230,10
231,9
232,3
233,0
234,14.5
235,0
236,3.5
237,4.5
238,1.5
239,2.5
240,1.5
241,8.5
242,15
243,5.5
244,0
245,2.5
246,6.5
247,8
248,2.5
249,1
250,3.5
251,9
252,6.5
253,6
254,11
255,8
256,1.5
257,6
258,5
259,8.5
260,8.5
261,11.5
262,12
263,8.5
264,0
265,13.5
266,5.5
267,13.5
268,0
269,0
270,1.5
271,5.5
272,1.5
273,4.5
274,4.5
275,14.5
276,2.5
277,2
278,2.5
279,12
280,2
281,7
282,8
283,3
284,7
285,0
286,7
287,7.5
288,4
289,12
290,0
291,2.5
292,5
293,0
294,15
295,1
296,3.5
297,1.5
298,10.5
299,2.5
300,6.5
301,1.5
302,10.5
303,6.5
304,2
305,2.5
306,13.5
307,11
308,0
309,1.5
310,6.5
311,4.5
312,13.5
313,5
314,11.5
315,7
316,13.5
317,0
318,5
319,10
320,3.5
321,2.5
322,2.5
323,0
324,4
325,6.5
326,7
327,13
328,13
329,10
330,5.5
331,1
332,7.5
333,9.5
334,4
335,3.5
336,8.5
337,5
338,1.5
339,0
340,6
341,2.5
342,1.5
343,2
344,2.5
345,13.5
346,12
347,3
348,11
349,3.5
350,2.5
351,12
352,9
353,11
354,0.5
355,4
356,5.5
357,1
358,6.5
359,3.5
360,3.5
361,9.5
362,10
363,2.5
364,3.5
365,13.5
366,6
367,1
368,2
369,10.5
370,10.5
371,1
372,6
373,0
374,0.5
375,8
376,8
377,7.5
378,6
379,0
380,0.5
381,6
382,7
383,3
384,1
385,1
386,13.5
387,12
388,11.5
389,6
390,7
391,2.5
392,8.5
393,2.5
394,8
395,7
396,6
397,3.5
398,7
399,3.5
400,10.5
401,1
402,1
403,13.5
404,10.5
405,0
406,7
407,1
408,8.5
409,8.5
410,8.5
411,6.5
412,5
413,5
414,8
415,2.5
416,7.5
417,2.5
418,5.5
419,6
420,10
421,7.5
422,3
423,2
424,2.5
425,2.5
426,2
427,1
428,2
429,0
430,0
431,13.5
432,3
433,1
